P0A9Q5	GO:0005829 GO:0009329	GO:0005524 GO:0003989 GO:0016743 GO:0003677 GO:0008270 GO:0003729	GO:0006633 GO:0042759 GO:0017148 GO:2001295	K01963	PF01039 PF17848	
P0AB10	GO:0036406 GO:0030288	GO:0042802	None	K09857	PF03886	
P0AAJ8	GO:0042597 GO:0005887	GO:0051539 GO:0046872 GO:0016491	GO:0019588	None	PF13247	
P45541	None	GO:0042802 GO:0046872 GO:0016857	GO:0046348	K10709	PF01261	
P09980	GO:0005829	GO:0008408 GO:0003697 GO:0005524 GO:0043138 GO:0003678	GO:0000725 GO:0006281 GO:0044787 GO:0006268 GO:0009314	K03656	PF13361 PF00580	
P39099	GO:0042597 GO:0071575	GO:0004252 GO:0008233 GO:0042802	GO:0006508 GO:0051603	K04772	PF13180 PF00595	
P07111	GO:0005576 GO:0009289	None	GO:0007155	None	None	
P0AAB2	None	GO:0004725	GO:0009242	K01104	PF01451	
P0AEI6	None	GO:0004787 GO:0017111 GO:0017110 GO:0016462	None	K12152	PF00293	
P21888	GO:0005737 GO:0005829	GO:0005524 GO:0004812 GO:0016874 GO:0004817 GO:0046872 GO:0008270	GO:0006423	K01883	PF09190 PF01406	
Q46927	GO:0016021	GO:0061503 GO:0030955 GO:0005524 GO:0008641 GO:0031402	GO:0061504	K22132	PF00899	
P0A7Z0	GO:0005829	GO:0004751 GO:0042802	GO:0009052 GO:0006014	K01807	PF06026	
P17952	GO:0005737	GO:0005524 GO:0000287 GO:0008763	GO:0051301 GO:0009252 GO:0007049 GO:0008360 GO:0071555	K01924	PF01225 PF02875 PF08245	
P0A8D0	None	GO:0005524 GO:0008270 GO:0003690	GO:0045892	K07738	PF03477	
P37052	None	None	None	K09858	PF02810	
P0AGI4	GO:0005886 GO:0016021	GO:0022857	GO:0008643 GO:0042732	K10544	PF02653	
P05100	None	GO:0008725 GO:0046872	GO:0006307 GO:0006284	K01246	PF03352	
P0AEE3	GO:0071575 GO:0030288	GO:0042802 GO:0008236 GO:0004252 GO:0008233	GO:0006508 GO:0071218	K04691	PF13180	
P0AFX7	GO:0005886 GO:0016021	GO:0016989	None	K03597	PF03872 PF03873	
P42599	None	GO:0016491	None	None	PF01408	
P37355	GO:0005829	GO:0070205	GO:0009234	K08680	PF12697	
P23893	GO:0005829	GO:0008483 GO:0042802 GO:0042286 GO:0030170	GO:0006782 GO:0033014 GO:0006779	K01845	PF00202	
P0A9B2	GO:0016020 GO:0005829	GO:0004365 GO:0050661 GO:0051287	GO:0006006 GO:0006096	K00134	PF00044 PF02800	
P0ABW5	GO:0009289	None	GO:0043711 GO:0007155 GO:0043709	K07352	PF00419	
P76639	GO:0005829	GO:0003677	GO:0000160 GO:0006355	K22486	PF00486	
P0A9P0	GO:0016020 GO:0005623 GO:0045250 GO:0005829 GO:0005737 GO:0005886	GO:0008270 GO:0050660 GO:0015036 GO:0009055 GO:0004148 GO:0042802	GO:0045454 GO:0006090 GO:0055114 GO:0019464 GO:0006103 GO:0006979 GO:0006096	K00382	PF07992 PF02852	
P71237	None	GO:0016757	GO:0046377 GO:0045228 GO:0009103	K13684	PF13439 PF00534	
P39367	GO:0016021	None	None	None	PF13847	
P02359	GO:0005829 GO:0005840 GO:0022627 GO:0016020	GO:0019843 GO:0003729 GO:0000049 GO:0003735	GO:0000028 GO:0006412 GO:0017148	K02992	PF00177	
P0A707	GO:0016020 GO:0005829	GO:0043022 GO:0003743	GO:0009409 GO:0032790	K02520	PF00707 PF05198	
P52095	GO:0005737	GO:0008923 GO:0042802	GO:0006554	K01582	PF03709 PF01276 PF03711	
P0A6U5	GO:0005829	GO:0070043	GO:0070475 GO:0070476	K03501	PF02527	
P0AD17	GO:0016021 GO:0005886	None	GO:0006974	None	PF06930	
P37313	GO:0005886	GO:0015232 GO:0016887 GO:0005524	GO:0009314 GO:0015031	K12372	PF00005 PF08352	
P29208	None	GO:0000287 GO:0016836	GO:0009234	K02549	PF13378	
P0A6X3	GO:0005829	GO:0003681 GO:0003723	GO:0043487 GO:0045974 GO:0045975 GO:0006355 GO:0040033	K03666	PF17209	
P0ABF1	GO:0005737 GO:0005829 GO:0005886	GO:0004652 GO:0003723 GO:0005524	GO:0006276 GO:0006378 GO:0009451 GO:0006397	K00970	PF12627 PF01743 PF12626	
P0A7N9	GO:0015934 GO:0022625 GO:0005829	GO:0003735 GO:0000049	GO:0006412 GO:0046677 GO:0000027	K02913	PF00471	
P0AAG0	GO:0005886	GO:0016887 GO:0015232 GO:0005524	GO:0015031	K12371	PF00005 PF08352	
P77308	GO:0005887 GO:0005886	GO:0071916	GO:0015031	K02033	PF00528	
P0A6K6	GO:0005829	GO:0008973 GO:0000287 GO:0030145	GO:0006015 GO:0006974 GO:0009264 GO:0043094	K01839	PF01676	
P24224	GO:0005737	GO:0016740 GO:0008897 GO:0000287	GO:0018070 GO:0006633	K00997	PF01648	
P0A7T7	GO:0005829 GO:0022627	GO:0070181 GO:0003735 GO:0048027	GO:0006412	K02963	PF01084	
P45548	None	GO:0016788 GO:0008270	GO:0009056	K07048	PF02126	
P0A749	GO:0005829	GO:0008760	GO:0071555 GO:0019277 GO:0008360 GO:0051301 GO:0009252 GO:0007049	K00790	PF00275	
P68644	None	GO:0016491 GO:0071949	GO:0009437	K00313	PF01494	
P0A9I5	GO:0005737	GO:0005048	GO:0051224	K02570	PF03927	
P33937	GO:0030288 GO:0042597	GO:0009055 GO:0030151 GO:0050140 GO:0005506 GO:0051539 GO:0043546 GO:0008940	GO:0009061 GO:0042128 GO:0006777	K02567	PF00384 PF01568 PF04879	
P30138	GO:0005737 GO:0005829	GO:0016779 GO:0005524 GO:0008270 GO:0046872 GO:0008641 GO:0000287	GO:0009229 GO:0009228	K03148	PF00899	
P0A9G4	GO:0032993 GO:0005737	GO:0000976 GO:0003700 GO:0042802 GO:0001216 GO:0005507 GO:0000986	GO:0006351 GO:0045893	K19591	PF13411	
P0ACS5	None	GO:0003700 GO:0008270 GO:0001216 GO:0000986	GO:0006351 GO:0045893	K13638	PF13411	
P39321	GO:0097347 GO:0005887	None	GO:0009306 GO:0089705	K09800	PF04357	
P0A817	GO:0005829	GO:0004478 GO:0005524 GO:0000287 GO:0042802 GO:0030955	GO:0006556 GO:0006730 GO:0033353	K00789	PF02772 PF00438 PF02773	
P0A9Z1	GO:0005829	GO:0030234 GO:0036094 GO:0005524 GO:0042802	GO:0050790 GO:0006808 GO:0042304	K04751	PF00543	
P0AFB5	GO:0005737	GO:0000155 GO:0004721 GO:0005524 GO:0042802	GO:0006355 GO:0023014 GO:0009399 GO:0051171 GO:0046777	K07708	PF00989 PF00512 PF02518	
Q47149	GO:0032993	GO:0016892 GO:0004521 GO:0043022 GO:0043565 GO:0003723	GO:0090502 GO:0044010 GO:0046677 GO:0006415 GO:0006402	K19157	PF15738	
Q47150	GO:0032993	GO:0015643 GO:0000986 GO:0003677 GO:0043565	GO:0044010 GO:0006351 GO:2000143	K07473	PF04221	
Q47155	GO:0005737	GO:0003684 GO:0000287 GO:0003887	GO:0000731 GO:0019985 GO:0009432 GO:0006261 GO:0006974 GO:0042276	K02346	PF11798 PF11799 PF00817	
P0A790	GO:0005829	GO:0004068	GO:0016540 GO:0006523 GO:0015940	K01579	PF02261	
P37613	None	GO:0008080 GO:1905502	GO:0031638 GO:0015940 GO:0043086 GO:0016485	None	PF12568	
P0AAQ6	None	None	None	None	PF07237	
P77234	None	GO:0008047	GO:0006979	K07126	PF08238	
P24215	None	GO:0008927 GO:0008198 GO:0030145	GO:0006974 GO:0042840	K01686	PF03786	
P0AET8	GO:0005829	GO:0042802 GO:0008709 GO:0051287	GO:0030573 GO:0051289 GO:0016042	K00076	None	
P0A940	GO:0009279 GO:1990063 GO:0016021	None	GO:0007155 GO:0043165 GO:0051205	K07277	PF07244 PF01103	
P33195	GO:0005960 GO:0005829	GO:0042802 GO:0030170 GO:0004375 GO:0016594	GO:0019464	K00281	PF02347	
Q8VLK7	GO:0005886 GO:0016021	GO:0046872	GO:0009306	None	PF03934	
P0A6Q3	GO:0005829	GO:0034017 GO:0008693 GO:0004317 GO:0008659 GO:0047451	GO:0006633 GO:0008610	K01716	PF07977	
P0A6X1	None	GO:0008883 GO:0042802 GO:0050661	GO:0019353	K02492	PF01488 PF00745 PF05201	
Q707C1	GO:0009279 GO:0015627	None	GO:0015628	None	PF03958 PF00263	
P31545	GO:0042597 GO:0005829 GO:0005623 GO:0030288	GO:0020037 GO:0046872 GO:0004601	GO:0006974 GO:0033212	K16301	PF04261	
P10443	GO:0005829 GO:0044776 GO:0005737	GO:0003887 GO:0003677	GO:0006260 GO:0090305	K02337	PF01336 PF17657 PF07733 PF02811 PF14579	
P03817	GO:0005829	GO:0010181	GO:0051302 GO:0055114	K06205	PF00258	
P0ACH8	None	GO:0003677 GO:0043565 GO:0003700	GO:0006355	K23237	PF12833	
P77288	GO:0009289	None	GO:0043711 GO:0043709 GO:0007155	None	PF00419	
Q46793	None	None	None	None	None	
P0A7Q1	GO:0015934 GO:0022625	GO:0003735	GO:0006412	K02916	PF01632	
P42589	None	GO:0000049	None	K06878	PF01588	
P09833	GO:0005886	GO:0015412 GO:0042888 GO:0005524 GO:0016887	None	K02017	PF03459 PF00005	
P42630	None	GO:0046872 GO:0003941 GO:0051539	GO:0009063 GO:0006094 GO:0070689	K01752	PF03315 PF03313	
P00909	None	GO:0004640 GO:0004425	GO:0000162	K13498	PF00218 PF00697	
Q46941	None	GO:0003677	GO:0006355	None	PF00196	
P17888	GO:1990077	GO:0008270 GO:0003677 GO:0005524 GO:0043138 GO:0004386	GO:0010332 GO:0006276 GO:0046677 GO:0006269 GO:0006302 GO:0006268 GO:0006260 GO:0006310 GO:0006270 GO:0006261	K04066	PF18319 PF00270 PF18074 PF00271 PF17764	
P0A9M0	GO:0005829 GO:0005737	GO:0004252 GO:0005524 GO:0004176 GO:0016887 GO:0003677 GO:0043565 GO:0008233	GO:0009408 GO:0010165 GO:0034605 GO:0006508 GO:0006515	K01338	PF05362 PF02190 PF00004	
P13458	None	GO:1990238 GO:0004529 GO:0000014 GO:0005524 GO:0008296	GO:0006260 GO:0006310 GO:0006281	K03546	PF13476	
P03018	GO:0005829 GO:0033202	GO:0017116 GO:0015616 GO:0043138 GO:0003678 GO:0005524 GO:0003677	GO:0070581 GO:0006298 GO:0051260 GO:0009432 GO:0031297 GO:0009314 GO:0006268 GO:0006289 GO:0000725 GO:0006281 GO:0032508	K03657	PF00580 PF13361	
P09373	GO:0005829 GO:0016020	GO:0008861	GO:0006006 GO:0006567	K00656	PF01228 PF02901	
P76180	GO:0005886 GO:0016021	None	None	None	PF10754	
P64559	GO:0005737	None	GO:0006105 GO:0034552 GO:0017013	K09159	PF03937	
P31663	GO:0005829	GO:0005524 GO:0004592 GO:0042802	GO:0033317 GO:0015940	K01918	PF02569	
P62557	None	None	GO:0030541	K03496	PF13614	
P0A780	GO:0005829	GO:0003723	GO:0031564 GO:0006353	K03625	PF01029	
P06959	GO:0005737 GO:0045254	GO:0031405 GO:0016407 GO:0004742	GO:0006090 GO:0006086 GO:0006096	K00627	PF00364 PF00198 PF02817	
P21170	GO:0042597	GO:0008792 GO:0046872	GO:0009446 GO:0006527 GO:0033388 GO:0008295	K01585	PF17810 PF17944 PF02784	
P76162	None	None	None	None	PF06147	
P76069	None	None	None	None	None	
P0AE08	GO:0009321 GO:0016020 GO:0005623 GO:0005737 GO:0005829	GO:0042802 GO:0008379 GO:0016684 GO:0004601 GO:0032843	GO:0045454 GO:0019290 GO:0033194 GO:0006979 GO:0033195 GO:0009970	K03386	PF00578 PF10417	
P28305	GO:0005829	GO:0030170 GO:0008696	GO:0008153 GO:0009082 GO:0046656 GO:0046654	K02619	PF01063	
P07650	GO:0016020 GO:0005829	GO:0016154 GO:0009032 GO:0004645	GO:0006213 GO:0006206 GO:0006974 GO:0046104	K00758	PF02885 PF00591 PF07831	
P0ACT6	None	GO:0000976 GO:0003700	GO:0045892 GO:0006351 GO:0006355	K16138	PF00440	
P25798	GO:0009431 GO:0005886 GO:0016021	GO:0003774	GO:0071973	K02409	PF01514 PF08345	
P11071	GO:0005737	GO:0016208 GO:0004721 GO:0008772 GO:0004674 GO:0005524 GO:0004722	GO:0070262 GO:0050790 GO:0006099 GO:0006470 GO:0006006 GO:0018105 GO:0006097	K00906	PF06315	
P77522	GO:1990229	GO:0051537 GO:0051539	GO:0016226	K09014	PF01458	
P07862	GO:0005829	GO:0008716 GO:0005524 GO:0046872	GO:0009252 GO:0071555 GO:0008360	K01921	PF07478 PF01820	
P75884	GO:0005886	None	None	None	PF11102	
P13738	GO:0005623 GO:0005887 GO:0005886	GO:0015385 GO:1901612	GO:0043157 GO:0006883 GO:0051453 GO:0036376	K03313	PF06965	
P0A6F5	GO:1990220 GO:0005829 GO:0016020	GO:0042802 GO:0005524 GO:0016887 GO:0000287 GO:0051082	GO:0009408 GO:0007049 GO:0009314 GO:0006458 GO:0019068 GO:0051085 GO:0051301 GO:0006457 GO:0042026	K04077	PF00118	
P0C8J7	None	GO:0009025 GO:0008270	GO:0019404 GO:2001059	None	PF01116	
P30147	None	GO:0042803 GO:0008903	GO:0046487	K01816	PF01261	
P63284	GO:0005829 GO:0016020	GO:0042802 GO:0042623 GO:0005524	GO:0006986 GO:0042026 GO:0019538 GO:0009408	K03695	PF00004 PF17871 PF02861 PF10431 PF07724	
P0A754	GO:0005886	GO:0003955 GO:0009055 GO:0010181	GO:0006813 GO:0032414 GO:1901381	K11746	PF02525	
P08312	GO:0009328 GO:0005829 GO:0005737	GO:0000287 GO:0005524 GO:0004826 GO:0000049	GO:0006432	K01889	PF01409 PF02912	
P62554	None	GO:0008657	GO:0006276	None	PF01845	
Q46982	None	GO:0018817 GO:0034856 GO:0047437 GO:0008684 GO:0046872	GO:0019439	None	PF01557	
I3VKD5	None	GO:0046872	None	K18780	PF00753	
P77737	GO:0005886	GO:0016887 GO:0005524	GO:0015031	K10823	PF08352 PF00005	
P00926	GO:0005737 GO:0005829	GO:0004794 GO:0030170 GO:0008721 GO:0003941 GO:0016836	GO:0051410 GO:0070178 GO:0006974 GO:0036088 GO:0006567 GO:0006565	K01753	PF00291	
P0A9S1	GO:0005829	GO:0008912 GO:0004022 GO:0008198	GO:0019301 GO:0051143 GO:0042846 GO:0042355	K00048	PF00465	
P0ABT2	GO:0005623 GO:0016020 GO:0009295 GO:0005737	GO:0042802 GO:0016722 GO:0003677 GO:0008199	GO:0030261 GO:0042594 GO:0006879	K04047	PF00210	
P0AEG6	GO:0030288 GO:0042597 GO:0005623	GO:0015035 GO:0003756	GO:0061077 GO:0046688 GO:0045454	K03981	PF13098 PF10411	
P76016	None	GO:0008134 GO:0043565 GO:0005524	GO:0006355 GO:0006351 GO:0006071	K05880	PF02954 PF00158 PF00989	
P23721	GO:0005829 GO:0005737	GO:0030170 GO:0004648	GO:0006563 GO:0042823 GO:0033359 GO:0008615 GO:0006564	K00831	PF00266	
P11880	GO:0005829	GO:0008766 GO:0047480 GO:0005524	GO:0051301 GO:0007049 GO:0009252 GO:0008360 GO:0071555	K01929	PF08245 PF01225 PF02875	
P52061	GO:0005829 GO:0005737	GO:0036220 GO:0035870 GO:0000166 GO:0000287 GO:0017111 GO:0042803 GO:0047429 GO:0036222	GO:0009146 GO:0009143 GO:0009117	K02428	PF01725	
P0AEZ3	GO:0031226 GO:0009898 GO:0060187 GO:0005829 GO:0005886	GO:0016887 GO:0042802 GO:0005524	GO:0000917 GO:0051782 GO:0051301 GO:0007059	K03609	PF01656	
P0AF10	None	None	GO:0045892	K02562	PF05068	
P0A9K9	GO:0005829	GO:0051082 GO:0003755 GO:0008270 GO:0005507 GO:0016151 GO:0050897	GO:0022417 GO:0050821 GO:0000413 GO:0042026 GO:0043963 GO:0051604 GO:0009408	K03775	PF00254	
P16431	None	GO:0016151 GO:0008137 GO:0048038 GO:0051539 GO:0051287	None	K15830	PF00329 PF00346 PF00374	
P65294	GO:0005886	None	None	None	PF06004	
P37348	None	None	None	None	PF01904	
P0AF36	GO:0005829 GO:0032153	GO:0042802	GO:0043093 GO:0000917	K09892	PF06005	
P67430	None	GO:0003700 GO:0003677	GO:0045892	K16137	PF00440 PF16925	
P0A8I8	GO:0005737	GO:0070038 GO:0043022 GO:0042803	GO:0070475 GO:0031167	K00783	PF02590	
P0AAM3	None	GO:0005506 GO:1902670 GO:0042802	GO:0051604	K04653	PF01455	
P15005	None	GO:0015666 GO:0005524 GO:0016887 GO:0003677 GO:0005525 GO:0003924	GO:0006308 GO:0009307	K07452	PF07728 PF12102	
P63177	GO:0005829	GO:0008173 GO:0003723 GO:0070039	GO:0001510 GO:0000453	K03218	PF00588 PF08032	
P04816	GO:0030288	GO:0070728	GO:0015820	K01999	PF13458	
P00363	GO:0005886 GO:0005829 GO:0045284 GO:0016020	GO:0016491 GO:0102040 GO:0009055 GO:0000104 GO:0071949 GO:0050660	GO:0006113 GO:0044780 GO:0006974 GO:0009061 GO:0071973	K00244	PF00890 PF02910	
P15373	GO:0005737	GO:0097351 GO:0003677 GO:0019899 GO:0003700 GO:0042802	GO:0045892 GO:0001558	K19156	PF15937	
P77409	GO:0005887 GO:0005886	GO:0009055 GO:0046872 GO:0020037	GO:0055114 GO:0022904	K08354	PF01292	
P24182	GO:0005737 GO:0005829	GO:0046872 GO:0003989 GO:0005524 GO:0004075	GO:0006633 GO:0045717 GO:2001295	K01961	PF02785 PF02786 PF00289	
P77493	None	GO:0019200 GO:0016773	None	None	PF00294	
P39384	None	GO:0016829	GO:0006974	None	PF06050	
P0AEX9	GO:0055052 GO:0030288 GO:0043190 GO:0042597	GO:1901982 GO:0015144	GO:0034289 GO:0015768 GO:0008643 GO:0060326 GO:0006974 GO:0042956	K10108	PF13416	
P0AF03	GO:0005829	GO:0005524 GO:0042802 GO:0061598	GO:0032324 GO:0006777	K03831	PF00994	
P0ADI4	GO:0005886 GO:0005829	GO:0042802 GO:0031177 GO:0047527 GO:0000287 GO:0008908 GO:0016765	GO:0009239	K01252	PF00857 PF00550	
P10378	GO:0005829 GO:0016020	GO:0047527 GO:0008668 GO:0005524 GO:0016746	GO:0009239	K02363	PF00501 PF13193	
P24218	GO:0005829	GO:0003677 GO:0008979	GO:0046718 GO:0044826	None	PF00589	
P28904	GO:0005829	GO:0008788 GO:0004556	GO:0005993 GO:0006974 GO:0009313	K01226	PF00128 PF11941	
Q47341	GO:0009289	GO:0030246	GO:0007155 GO:0044406 GO:0009405	None	PF00419 PF09222	
P0A9X9	GO:0005829	GO:0003677 GO:0003697 GO:0003723 GO:0001072 GO:0003727	GO:0009409 GO:0060567 GO:0006351	K03704	PF00313	
P0ADX5	None	None	None	None	PF10832	
P45523	GO:0030288	GO:0003755	GO:0042026	K03772	PF00254 PF01346	
P30178	GO:0005829	GO:0102742 GO:0047995	None	K13574	PF02615	
P0A7A5	GO:0005737	GO:0004719	GO:0030091	K00573	None	
P0AF76	None	None	None	K09980	PF09938	
A0A0B1KWV6	GO:0005576	GO:0003950 GO:0000166	GO:0009405	None	PF02917	
P37669	GO:0005887 GO:0005886	GO:0016413	GO:0009246	None	PF01757	
P0A7K6	GO:0022625 GO:0005829	GO:0070180 GO:0003735	GO:0006412 GO:0000027	K02884	PF01245	
P60438	GO:0005829 GO:0022625	GO:0003735 GO:0019843	GO:0000027 GO:0006412	K02906	PF00297	
P36979	GO:0005829	GO:0000049 GO:0051539 GO:0019843 GO:0070040 GO:0046872 GO:0002935	GO:0030488 GO:0046677 GO:0070475	K06941	PF04055	
Q46948	GO:0005829	GO:0016787 GO:0036524	GO:0030091 GO:0036525 GO:0036529 GO:0042254 GO:0006281 GO:0034599 GO:0009408 GO:0106046 GO:0042026	K03152	PF01965	
P08337	None	GO:0044715 GO:0008413 GO:0000287 GO:0035539 GO:0044716 GO:0030145	GO:0006281 GO:0006260	K03574	PF00293	
P76505	None	None	None	None	None	
P46889	GO:0005887 GO:0016020 GO:0005886	GO:0016887 GO:0042802 GO:0003677 GO:0043565 GO:0036121 GO:0015616 GO:0005524	GO:0043085 GO:0007049 GO:0051301 GO:0045893 GO:0009651 GO:0006970 GO:0000920 GO:0007059 GO:0071236	K03466	PF09397 PF13491 PF17854 PF01580	
P39377	GO:0005829 GO:0005737	GO:0008270 GO:0042802 GO:0008798 GO:0008237 GO:0016812	None	K01305	PF01979	
P63224	GO:0005829 GO:0005737	GO:0097367 GO:0008270 GO:0042802 GO:0008968	GO:0051289 GO:2001061 GO:0009244	K03271	PF13580	
P19318	GO:0005886 GO:0016020 GO:0009325	GO:0051539 GO:0046872 GO:0008940 GO:0051538 GO:0051536 GO:0009055	GO:0019645 GO:0042128 GO:0006974 GO:0009061	K00371	PF14711 PF13247	
P0A7N1	GO:0005840	GO:0003735	GO:0006412 GO:0034224	K02909	PF01197	
P25714	GO:0005887 GO:0016021 GO:0005886	GO:0032977	GO:0051205 GO:0065003 GO:0006457 GO:0051260 GO:0015031	K03217	PF02096 PF14849	
P68699	GO:0005886 GO:0045263 GO:0016021	GO:0046933 GO:0046961 GO:0008289	GO:0015986	K02110	PF00137	
P0AF90	GO:0005829	GO:0008428 GO:0060698 GO:0019899	GO:0006402 GO:0050790 GO:0060699	K09893	PF06877	
P0A964	GO:0005886 GO:0005623 GO:0098561 GO:0051286 GO:0005829	GO:0019904	GO:0009454 GO:0023014 GO:0006935 GO:0051649 GO:0010864 GO:0007165 GO:1901875	K03408	PF01584	
P15082	None	GO:0003677 GO:0003700	GO:0045892 GO:0009401	K02468	PF00455 PF08220	
P16687	GO:0061694 GO:1904176	GO:0061693	GO:0019700	K06164	PF05861	
P32131	GO:0005737	GO:0051989 GO:0046872 GO:0051539 GO:0004109	GO:0006782	K02495	PF04055 PF06969	
P69797	GO:0005737 GO:0016020 GO:0005887 GO:0005829	GO:0022870 GO:0016301	GO:0009401 GO:0015761 GO:0098708	K02794	PF03830 PF03610	
P28224	GO:0009279	GO:0060241	None	None	PF09864	
P77515	None	GO:0005198	None	None	PF07484 PF03335	
P67087	GO:0005737	GO:0070677	GO:0000453	K07056	PF00590	
P77650	None	GO:0008860 GO:0008695 GO:0050660	GO:0019380	K00529	PF07992 PF14759	
P77243	None	GO:0047780 GO:0003994 GO:0047547 GO:0051537	GO:0006099 GO:0019679 GO:0019629	K01720	PF03972	
P02919	GO:0030288 GO:0016020 GO:0005886 GO:0009274 GO:0005887	GO:0008144 GO:0071723 GO:0009002 GO:0008955 GO:0008658	GO:0008360 GO:0010165 GO:0071555 GO:0051518 GO:0046677 GO:0009252	K05365	PF14814 PF00912 PF00905 PF14812	
P76010	GO:0009425	GO:0035438	GO:0071945 GO:0071973	K21087	PF07238 PF07317	
P0AGF4	GO:0005886 GO:0005887	GO:0005351 GO:0015519	GO:0015753	K08138	PF00083	
P33361	GO:0016021 GO:0005886	None	GO:0031460 GO:0006865 GO:0055085	K05846	PF00528	
P0ACH5	GO:0032993 GO:0032991	GO:0003677 GO:0000985 GO:0042803 GO:0001217	GO:0045892 GO:0072756 GO:0045893 GO:0046677 GO:0036245	K13632	PF12833	
P23909	GO:0005829 GO:0032300	GO:0043531 GO:0042802 GO:0032136 GO:0005524 GO:0016887 GO:0008301 GO:0008094 GO:0030983 GO:0003684	GO:0006974 GO:0006298 GO:0000018	K03555	PF05190 PF01624 PF05188 PF00488 PF05192	
P75883	None	None	None	None	PF06251	
P00861	None	GO:0030170 GO:0008836	GO:0009089	K01586	PF00278 PF02784	
P0AFW0	GO:0005829	GO:0008494 GO:0001000 GO:0001073 GO:0003677	GO:0031564 GO:0045727 GO:0001124	K05785	PF02357	
P39336	None	None	None	None	None	
P36938	GO:0005829	GO:0000287 GO:0004614	GO:0005978 GO:0006006 GO:0019388	K01835	PF02878 PF00408 PF02880 PF02879	
P39391	None	None	None	None	None	
P76407	GO:0005737	GO:0001727 GO:0005524 GO:0003951 GO:0000287	GO:0008654	None	PF00781	
P77581	None	GO:0003992 GO:0043825 GO:0030170	GO:0042450 GO:0006593 GO:0006527 GO:0019545 GO:0019544	K00840	PF00202	
P12295	GO:0005739 GO:0005634	GO:0004844	GO:0097510 GO:0006284	K03648	PF03167	
P27830	None	GO:0008460	GO:0045226 GO:0009246 GO:0009225 GO:0009103	K01710	PF16363	
P17117	GO:0005829	GO:0034567 GO:0010181 GO:0016657	None	K10678	PF00881	
P18775	GO:0030288 GO:0031237 GO:0009390	GO:0048037 GO:0009055 GO:0051539 GO:0009389 GO:0030151 GO:0043546	GO:0009061	K07306	PF04879 PF01568 PF00384	
P18776	GO:0031237 GO:0009390	GO:0009389 GO:0051539 GO:0046872	GO:0009061	K07307	PF13247 PF12800	
P0A8Q6	None	GO:0051087	GO:0030163 GO:0009408 GO:0006508	K06891	PF02617	
P0AGK8	GO:0005829	GO:0042802 GO:0005506 GO:0003700 GO:0051537 GO:0003690	GO:0006355	K13643	PF02082	
P0ADX7	None	None	None	None	PF10956	
P25535	GO:0005737	GO:0019168 GO:0016709 GO:0071949 GO:0016491	GO:0006744	K18800	PF01494	
P32157	GO:0005829	GO:0003824 GO:0030170 GO:0030151	GO:0009407 GO:0009636	None	PF03473 PF03475	
P0AF82	GO:0042597	GO:0061133	None	None	PF07338	
P77804	GO:0005886	GO:0042802	None	None	PF06097	
Q47083	None	GO:0003700 GO:0044212	GO:0019344 GO:0045883 GO:0006355	K13635	PF00126 PF03466	
P36771	None	GO:0000986 GO:0003700 GO:0043565	GO:0006355 GO:0045893 GO:0045892 GO:0006351	None	PF00126 PF03466	
Q46811	None	GO:0005506 GO:0051539 GO:0016491	None	K12527	PF07992 PF14691	
P30958	GO:0005829	GO:0043175 GO:0003684 GO:0003677 GO:0015616 GO:0005524	GO:0000716 GO:0006281 GO:0006355 GO:0006974 GO:0006283	K03723	PF00270 PF02559 PF00271 PF17757 PF03461	
P77390	None	GO:0005524 GO:0008080 GO:0008771	GO:0006464 GO:0009058	K01910	PF08218	
P61949	GO:0005737 GO:0005829	GO:0009055 GO:0010181	None	K03839	PF00258	
P25522	GO:0005829 GO:0005737 GO:0005886	GO:0042802 GO:0003924 GO:0019003 GO:0030955 GO:0005525	GO:0030488 GO:0061077 GO:0002098 GO:0009268	K03650	PF12631 PF01926 PF10396	
P39363	GO:0005737	GO:0016301	GO:0009401	K02773	PF00359	
P37666	GO:0005886 GO:0005829	GO:0016618 GO:0008873 GO:0051287 GO:0030267	GO:0046181 GO:0019521	K00090	PF00389 PF02826	
P0AET2	GO:0030288	GO:0051082	GO:0010447 GO:1990451	K19778	PF06411	
P77218	None	GO:0008959	GO:0009408 GO:0046336	K04020	PF01515	
P17169	GO:0005829	GO:0004360 GO:0097367	GO:0005975 GO:0006048 GO:0006487 GO:0006002 GO:0006047 GO:0006541	K00820	PF01380	
P0ADC3	GO:0030288 GO:0098797 GO:0005887 GO:0005886	None	GO:0044874 GO:0042953 GO:0089705	K09808	PF02687 PF12704	
P32684	None	GO:0120159 GO:0009982 GO:0003723	GO:0000455 GO:0031119	K06182	PF01479 PF00849	
P0AB33	None	None	GO:0090609 GO:1900190	K12148	PF13991	
P07395	GO:0016020 GO:0005829 GO:0009328	GO:0042802 GO:0000049 GO:0000287 GO:0004826 GO:0005524	GO:0006432	K01890	PF03484 PF03147 PF01588 PF03483 PF17759	
P32715	GO:0016021 GO:0005886	GO:0022857	GO:0046677 GO:0055085	K15547	PF04632	
P76034	GO:0005829	GO:0003700 GO:0003677	GO:0006351 GO:0006355 GO:0006974	None	PF08220 PF00455	
P0A9M8	GO:0005829	GO:0008959 GO:0008270	GO:0006083 GO:0045733 GO:0019427 GO:0019413 GO:0070689	K13788	PF07085 PF01515	
