Q8XBD5	GO:0005737 GO:0009380	GO:0003677 GO:0009381	GO:0006974 GO:0033683 GO:0009314 GO:0009432	eco:b1913	PF01541 PF02151 PF08459	
Q13950	GO:0000785 GO:0005829 GO:0005654 GO:0005634 GO:0005667	GO:0005524 GO:0043425 GO:0003682 GO:0001228 GO:0003700 GO:0000981 GO:0019904 GO:0000978 GO:1990837	GO:0030509 GO:0048469 GO:0071773 GO:0002063 GO:0002062 GO:0048701 GO:0035115 GO:0001958 GO:0030097 GO:0045879 GO:0045892 GO:0030182 GO:0042475 GO:0001503 GO:0002076 GO:0001649 GO:0002051 GO:0008284 GO:0032332 GO:0010628 GO:0045669 GO:0045944 GO:1901522 GO:0045893 GO:0045595 GO:0040036 GO:0042487 GO:0030278 GO:0006357 GO:0048863 GO:0030217	hsa:860	PF00853 PF08504	
Q96KP2	GO:0008303 GO:0005737 GO:0005829 GO:0031264 GO:0045121 GO:0043025 GO:0005654 GO:0005634	GO:0004190 GO:0004861 GO:0004197 GO:0097153 GO:0097199 GO:0097200 GO:0005123 GO:0008233 GO:0016005 GO:0002020 GO:0044877	GO:0061713 GO:0006915 GO:0097190 GO:0007413 GO:0001782 GO:0045165 GO:0006974 GO:0072734 GO:0030218 GO:0097194 GO:0034349 GO:0007507 GO:0021766 GO:0008627 GO:0030216 GO:0007611 GO:0071887 GO:0001554 GO:0046007 GO:0043066 GO:0030889 GO:0051402 GO:0030182 GO:0048011 GO:0030220 GO:1902004 GO:1902512 GO:0043065 GO:0043525 GO:0016485 GO:0006508 GO:0016241 GO:0031647 GO:0043200 GO:0046677 GO:0032025 GO:0032355 GO:0051384 GO:0009749 GO:0042542 GO:0001666 GO:0032496 GO:0035094 GO:0034612 GO:0009411 GO:0010165 GO:0009410 GO:0007605 GO:0051146 GO:0043029 GO:0042060	hsa:836	None	
Q8IUI1	GO:0062023 GO:0031012 GO:0005576 GO:1903561	GO:0005509 GO:0050840 GO:0030023 GO:0005201	GO:0030198 GO:0010811	hsa:2199	PF01821 PF12662 PF07645	
Q53HK3	GO:0005737 GO:0005829 GO:0005850 GO:0070062	GO:0045296 GO:0005525 GO:0003924 GO:0008135 GO:0003743 GO:0000049	GO:0001731 GO:0045903 GO:0006413	hsa:1968	PF09173 PF00009 PF03144	
Q9UDG1	GO:0005938 GO:0005694 GO:0036464 GO:0070062 GO:0016020 GO:0005730 GO:0005654 GO:0005634 GO:1990904 GO:0005681	GO:0044547 GO:0140297 GO:0042802 GO:0048027 GO:0008022 GO:0003723 GO:0042162	GO:0001525 GO:0071364 GO:1990830 GO:0017148 GO:0048026 GO:0045944 GO:1901838	hsa:4691	PF00076	
Q9UBE8	GO:0005737 GO:0005829 GO:0005654 GO:0005634	GO:0005524 GO:0140297 GO:0000287 GO:0004707 GO:0004672 GO:0106310 GO:0004674 GO:0004712 GO:0042169 GO:0031625	GO:0035556 GO:0030178 GO:0018107 GO:0046777 GO:0006468 GO:0050821 GO:0006355 GO:0042501 GO:0007179 GO:0007223	hsa:51701	PF00069	
Q99523	GO:0009986 GO:0005905 GO:0030136 GO:0031410 GO:0005829 GO:0005769 GO:0005789 GO:0010008 GO:0005794 GO:0032580 GO:0016021 GO:0005765 GO:0005764 GO:0031965 GO:0048471 GO:0005886 GO:0030140	GO:0019899 GO:0048406 GO:0010465 GO:0030379 GO:1905394	GO:0006897 GO:0008333 GO:0032509 GO:0008625 GO:0007186 GO:0046323 GO:0006895 GO:0090160 GO:0014902 GO:0045599 GO:0051005 GO:0007218 GO:0048011 GO:0001503 GO:0048227 GO:0006892 GO:0006622 GO:0010468 GO:0032868 GO:0016050	hsa:6272	PF15902 PF15901	
Q9BW61	GO:0080008 GO:0005654	None	GO:0032436 GO:0000209	hsa:79016	PF10172	
Q8IWX7	GO:0005829	GO:0051879	GO:0030154 GO:0061077 GO:0002088 GO:0007517	hsa:146862	PF11701	
Q5TDQ8	GO:0030054 GO:0042995 GO:0005737 GO:0005829 GO:0002102	GO:0043325 GO:0032266 GO:0005546 GO:0070273 GO:0010314 GO:0002020 GO:0016176	GO:0001701 GO:0072675 GO:0042554 GO:0006801	hsa:9644	PF00787 PF00018	
Q9BTI2	GO:0005654 GO:0008023 GO:0035327	GO:0003677 GO:0042393 GO:0031491 GO:0003723	GO:0001825 GO:0006397 GO:0042789 GO:0051028 GO:0061086 GO:0034728 GO:0032968 GO:0045191 GO:0010793 GO:0050684 GO:0051147 GO:0008380 GO:0006368	hsa:6830	PF14635 PF17674 PF14641 PF00575 PF14633 PF14632 PF14639	
Q6PIE6	GO:0005829 GO:0005634	GO:0005524 GO:0008545 GO:0004708 GO:0004672 GO:0106310 GO:0004674 GO:0004713	GO:0006915 GO:0071260 GO:0090398 GO:0038095 GO:0007254 GO:0000165 GO:2000672 GO:0034393 GO:0009611 GO:0007165	hsa:6416	PF00069	
Q6ICP8	GO:0062023 GO:0070062 GO:0005576 GO:0005615 GO:0043005 GO:0005634 GO:0048471	GO:0003779 GO:0005509 GO:0048306 GO:0042802 GO:0050786 GO:0003723 GO:0046914	GO:0001837 GO:0043123	hsa:6275	PF01023	
Q92650	GO:0005912 GO:0030424 GO:0009986 GO:0030136 GO:0005737 GO:0030425 GO:0005788 GO:0070062 GO:0005925 GO:0098978 GO:0005794 GO:0000139 GO:0005798 GO:0016021 GO:0043231 GO:0016020 GO:0005634 GO:0097038 GO:0005886 GO:0046930 GO:0014069 GO:0035579 GO:0097060 GO:0070821 GO:0097197	GO:0004175 GO:0005178 GO:0046872 GO:0004222 GO:1902945 GO:0008237 GO:0042803 GO:0019901 GO:0017124 GO:0005102	GO:0034332 GO:0042987 GO:0007267 GO:0090102 GO:0051089 GO:0022617 GO:0001701 GO:0007229 GO:0006509 GO:0042117 GO:0007162 GO:0010629 GO:0007219 GO:0046931 GO:0030307 GO:0030335 GO:0008284 GO:0010820 GO:0099173 GO:0006468 GO:0016485 GO:0098696 GO:0008593 GO:1901342 GO:0034612 GO:1901998	hsa:102	PF00200 PF01562	
Q9NXF7	GO:0080008 GO:0005654	None	GO:0016567	hsa:54876	PF15349	
P80075	GO:0005615	GO:0048020 GO:0031727 GO:0008009 GO:0008201 GO:0016004 GO:0004672	GO:0001525 GO:0061844 GO:0006816 GO:0007267 GO:0006874 GO:0071346 GO:0071347 GO:0071356 GO:0070098 GO:0006935 GO:0048245 GO:0006887 GO:0007186 GO:0006954 GO:0031640 GO:0048247 GO:0002548 GO:0044828 GO:0070664 GO:0030593 GO:0070374 GO:0043547 GO:0002687 GO:0009615 GO:0007165	hsa:6355	PF00048	
Q92542	GO:0035577 GO:0005769 GO:0005783 GO:0010008 GO:0070062 GO:0005925 GO:0070765 GO:0005794 GO:0016021 GO:0005887 GO:0099056 GO:0005765 GO:0042470 GO:0016020 GO:0005739 GO:0005886 GO:0042383 GO:0008021	GO:0042500 GO:0051117 GO:0070851 GO:0030674	GO:0030534 GO:0042983 GO:0042987 GO:0042982 GO:0034205 GO:0071277 GO:0022010 GO:0021549 GO:0007212 GO:0050673 GO:0007215 GO:0007611 GO:0006509 GO:0031293 GO:0002262 GO:0051402 GO:0007220 GO:0007219 GO:0042986 GO:0043085 GO:0010950 GO:0016485 GO:0006508 GO:1900271 GO:1990926 GO:0042098	hsa:23385	PF18266	
Q6UWF0	GO:0005737 GO:0005856 GO:0005829 GO:0032991 GO:0031982	GO:0005524 GO:0050700 GO:0089720 GO:0042802 GO:0004706 GO:0030274 GO:0004715 GO:0042803 GO:0004672 GO:0106310 GO:0004674 GO:0004712 GO:0005102	GO:0097202 GO:0002250 GO:0006915 GO:0071223 GO:0071225 GO:0071224 GO:0050830 GO:0007249 GO:0006954 GO:0045087 GO:0031663 GO:0070427 GO:0070431 GO:0046641 GO:0043065 GO:0010942 GO:0032722 GO:0001961 GO:0070374 GO:0043123 GO:0033091 GO:0032727 GO:0032728 GO:0032729 GO:0032731 GO:0032735 GO:0032743 GO:0032755 GO:0046330 GO:0051092 GO:0033138 GO:0010800 GO:0050731 GO:0032092 GO:0031398 GO:0045627 GO:0002827 GO:0045944 GO:0032760 GO:1904417 GO:0043330 GO:0070555 GO:0070671 GO:0070673 GO:0007165 GO:0042098 GO:0050852 GO:0034134 GO:0034142	hsa:8767	PF00619 PF07714	
Q8TAZ1	GO:0005737 GO:0005829 GO:0005794 GO:0005764 GO:0016020 GO:0005634 GO:0048471 GO:0014069 GO:0033596	GO:0005096 GO:0051879 GO:0019902 GO:0042803 GO:0031267	GO:0043276 GO:0006897 GO:0007507 GO:0048009 GO:0008285 GO:0046627 GO:1901525 GO:0014067 GO:0006469 GO:0051898 GO:0032007 GO:0030178 GO:0001843 GO:0050918 GO:0043547 GO:0016239 GO:0006606 GO:0043491 GO:0008104 GO:0051726 GO:0030100 GO:0046626 GO:0051056 GO:0016192	hsa:7249	PF11864 PF02145 PF03542	
Q9UJM7	GO:0005829 GO:0000145 GO:0090543 GO:0016020 GO:0005886	GO:0019901 GO:0047485 GO:0031267	GO:0006887 GO:0006893 GO:0015031 GO:2000535	hsa:55770	PF15469 PF01833	
Q86XR7	GO:0042995 GO:0030134 GO:0005769 GO:0031901 GO:0005783 GO:0005793 GO:0010008 GO:0005794 GO:0005770 GO:0031902 GO:0001891 GO:0005886 GO:0030667	GO:0003953	GO:0071222 GO:0006888 GO:0007030 GO:0006954 GO:0045087 GO:0006886 GO:0071650 GO:0034144 GO:0006909 GO:0071651 GO:0043123 GO:2000494 GO:0034145 GO:0035669	hsa:353376	PF13676	
Q9UKW0	GO:0005829 GO:0070062 GO:0030175 GO:0030426 GO:0030027 GO:0016020 GO:0043204 GO:0045202	GO:0005085	GO:0090630 GO:0050772 GO:0051056 GO:0007264	hsa:26230	PF00595 PF00169 PF00621 PF18385	
Q9UCC0	GO:0035867 GO:0030424 GO:0005901 GO:0005737 GO:0005899 GO:0005887 GO:0043231 GO:0016020 GO:0043025 GO:0005634 GO:0005886 GO:1902911 GO:0043235 GO:0030315	GO:0005524 GO:0001965 GO:0042802 GO:0043559 GO:0005158 GO:0043560 GO:0005009 GO:0005520 GO:0031994 GO:0005010 GO:0043548 GO:0004712 GO:0140318 GO:0004713 GO:0005198 GO:0004714	GO:0097242 GO:0007409 GO:0003230 GO:1904045 GO:1904646 GO:1904385 GO:0071549 GO:0071392 GO:0071333 GO:1990314 GO:0071260 GO:0071393 GO:0071394 GO:0071560 GO:0090398 GO:0021549 GO:0097062 GO:0030010 GO:0044849 GO:0042593 GO:0021766 GO:0006955 GO:0008286 GO:0048009 GO:0043066 GO:1904193 GO:1903944 GO:0043409 GO:0010656 GO:0038083 GO:0014065 GO:0048015 GO:0048680 GO:0030335 GO:0008284 GO:0120162 GO:0032467 GO:0051054 GO:0033674 GO:0043410 GO:0033690 GO:0014068 GO:0051897 GO:0043243 GO:0048661 GO:0090031 GO:0046777 GO:0046328 GO:0045471 GO:1902065 GO:0035094 GO:0033197 GO:0007165 GO:0045056 GO:0007169	hsa:3480	PF00757 PF07714 PF01030	
Q9BTN5	GO:0005813 GO:0036064 GO:0005737 GO:0005829 GO:0033116 GO:0005794 GO:0043005 GO:0005654 GO:0005634 GO:0048471 GO:0005886 GO:0005819 GO:0005876	GO:0005524 GO:0045296 GO:0004672 GO:0106310 GO:0004674 GO:0004712 GO:0050321	GO:1990090 GO:0032922 GO:0048208 GO:0007030 GO:0007020 GO:1905515 GO:0018105 GO:0090263 GO:2000052 GO:0032436 GO:0001934 GO:1905426 GO:0071539 GO:0061512 GO:0034067 GO:0006468 GO:0042752 GO:0051225 GO:0016055	hsa:1453	PF00069	
Q9UPB1	GO:1904115 GO:0000785 GO:0005737 GO:0005829 GO:0031514 GO:0016604 GO:0016607 GO:0005654 GO:0005634 GO:0032991 GO:0090575 GO:0005667	GO:0001216 GO:0001228 GO:0003700 GO:0000981 GO:0070888 GO:0019899 GO:0042826 GO:0051879 GO:0016922 GO:0002039 GO:0019904 GO:0046982 GO:0019901 GO:0000978 GO:0000977 GO:0061629 GO:0001223 GO:0031625	GO:0001525 GO:0019896 GO:0001922 GO:0003208 GO:0051216 GO:0001678 GO:0006879 GO:0071456 GO:0071347 GO:0098586 GO:0021987 GO:0032963 GO:0002248 GO:0048546 GO:0071542 GO:0051541 GO:0035162 GO:0001892 GO:0061030 GO:0001837 GO:0001947 GO:0042541 GO:0097411 GO:0060574 GO:0061072 GO:0006089 GO:0007595 GO:0046716 GO:0030502 GO:0010629 GO:0045926 GO:2001054 GO:1903377 GO:2000378 GO:0070244 GO:0032007 GO:0001755 GO:0021502 GO:0003151 GO:0032364 GO:0045766 GO:1903599 GO:0043536 GO:0032722 GO:0070101 GO:1900017 GO:0001938 GO:0010634 GO:0045648 GO:0010628 GO:0045821 GO:0046886 GO:0035774 GO:0016239 GO:0002052 GO:0051000 GO:1902895 GO:2000273 GO:0045944 GO:0061419 GO:0045893 GO:0010575 GO:0030949 GO:1903715 GO:0010468 GO:0006110 GO:2000434 GO:0006357 GO:0043619 GO:0006355 GO:0032909 GO:0001666 GO:0010039 GO:0014850 GO:0000302 GO:0061298 GO:0007165 GO:0010573 GO:0008542	hsa:3091	PF11413 PF08778 PF00989 PF08447	
Q9UDG2	GO:0001669 GO:0009986 GO:0062023 GO:0060473 GO:0044194 GO:0005737 GO:0005829 GO:0071682 GO:0005783 GO:0005788 GO:0005789 GO:0044322 GO:0033116 GO:0009897 GO:0070062 GO:0005576 GO:0005615 GO:0005925 GO:0005794 GO:0071556 GO:0016020 GO:0042824 GO:0005635 GO:0005634 GO:0048471 GO:0030670 GO:0005844 GO:0033018 GO:0005790	GO:0050681 GO:0005509 GO:0030246 GO:0051087 GO:0001849 GO:0003677 GO:0042562 GO:0005178 GO:0005506 GO:0003729 GO:0042277 GO:0044183 GO:0003723 GO:0031625 GO:0051082 GO:0008270	GO:0055007 GO:0006874 GO:0071285 GO:0090398 GO:0030866 GO:0042921 GO:0033144 GO:0045665 GO:0048387 GO:0000122 GO:0045892 GO:0017148 GO:1901164 GO:0002502 GO:0045787 GO:0008284 GO:2000510 GO:0010595 GO:0010628 GO:1901224 GO:0050766 GO:1900026 GO:0006611 GO:0006457 GO:0034975 GO:0034504 GO:0022417 GO:0050821 GO:0042981 GO:0040020 GO:0006355 GO:0032355 GO:0033574 GO:0009410 GO:0051208 GO:0007283 GO:0030433	hsa:811	PF00262	
O14966	GO:0005801 GO:0005737 GO:0005856 GO:0005829 GO:0005769 GO:0012505 GO:0070062 GO:0005794 GO:0043231 GO:0097708 GO:0042470 GO:0005739 GO:0048471 GO:0005886 GO:0055037 GO:0005802 GO:0005773	GO:0070840 GO:0019003 GO:0005525 GO:0003924 GO:0019894 GO:0031267	GO:0030154 GO:0007030 GO:0006886 GO:0032438 GO:0007005 GO:0010977 GO:0090316 GO:0001921 GO:0050862 GO:1903441 GO:0072657 GO:1901214 GO:1905279 GO:0009617 GO:0042147 GO:0007416 GO:0042110 GO:1901998 GO:0039694	hsa:8934	PF00071	
Q8N721	GO:0070516 GO:0005737 GO:0005829 GO:0071817 GO:0005654 GO:0005634 GO:0005819 GO:0005669 GO:0000439 GO:0005675	GO:0051539 GO:0043139 GO:0005524 GO:0016887 GO:0003684 GO:0003678 GO:0046872 GO:0008022 GO:0047485 GO:0030674	GO:0007568 GO:0006915 GO:0030282 GO:0008283 GO:0032289 GO:0007059 GO:0040016 GO:0043249 GO:0030198 GO:0035315 GO:0048820 GO:0060218 GO:0001701 GO:0000462 GO:0035264 GO:0006289 GO:0000717 GO:0033683 GO:0043388 GO:0045951 GO:0009791 GO:1901990 GO:0006979 GO:0009411 GO:0021510 GO:0006366 GO:0006362 GO:0006283 GO:0009650	hsa:2068	PF06733 PF06777 PF13307	
Q9H6T1	GO:0005634	GO:0004843 GO:0043130	GO:2000780 GO:1901315 GO:0016579 GO:0035871 GO:0071108 GO:0070536	hsa:78990	PF10275	
Q9Y296	GO:0005829 GO:0030425 GO:0005783 GO:0000139 GO:0005795 GO:0045211 GO:0045202 GO:0008021 GO:0030008	None	GO:0006914 GO:0016358 GO:0006888	hsa:51399	PF04099	
Q9UH59	GO:0005737 GO:0005829 GO:0005654 GO:0005634	GO:0042393 GO:0070577 GO:0002039 GO:0000976 GO:0003713 GO:0003714	GO:0007049 GO:0008285 GO:2000134 GO:0045892 GO:0035066 GO:0045893 GO:0006357 GO:0016055	hsa:29117	PF00439 PF12024	
Q6GRF8	GO:0031012 GO:0005576 GO:0005615	GO:0004175 GO:0004222 GO:0008237 GO:0008233 GO:0004252 GO:0008270	GO:0071732 GO:0071492 GO:0030574 GO:0022617 GO:0030198 GO:0010727 GO:1903209 GO:0031334 GO:0006508 GO:0150077 GO:1904645	hsa:4314	PF00045 PF00413 PF01471	
Q92532	GO:0043679 GO:0030425 GO:0005615 GO:0016020 GO:0043005 GO:0043204 GO:0048471 GO:0005791 GO:0034774 GO:0005802 GO:0030133	GO:0042802 GO:0004252	GO:0007267 GO:0022008 GO:0031016 GO:0043043 GO:0016486 GO:0021983 GO:0050714 GO:0016540 GO:0016485 GO:0006508 GO:0048678 GO:0051592 GO:0010157 GO:0070542 GO:0051384 GO:0009749 GO:0070555 GO:0032496 GO:0043278 GO:0031667 GO:0043434 GO:0009410	hsa:5122	PF01483 PF00082 PF12177 PF16470	
P22459	GO:0030424 GO:0043194 GO:0043197 GO:0016021 GO:0005887 GO:0005886 GO:0008076	GO:0005251 GO:0030955 GO:0005249	GO:0071805 GO:0006813 GO:0051260 GO:0034765	hsa:3739	PF02214 PF00520 PF07941	
Q8IVF9	None	None	None	None	PF15709	
Q9UNU3	GO:0005737 GO:0005829 GO:0030425 GO:0005739 GO:0005654 GO:0005634 GO:1990062	GO:0003682 GO:0019212 GO:0051219 GO:0004864 GO:0000993 GO:0003714	GO:0071363 GO:0071383 GO:2001243 GO:0010923 GO:0000122 GO:0001558 GO:0006357 GO:0009615	hsa:8725	PF02996	
Q6UW88	GO:0030669 GO:0005576 GO:0005615 GO:0005887	GO:0005154 GO:0008083	GO:0001525 GO:0007173 GO:0000165 GO:0008284 GO:0045741 GO:0050679 GO:0043406 GO:0045840	hsa:255324	None	
Q9BXZ8	GO:0070062 GO:0031012 GO:0005576 GO:0005615	GO:0004175 GO:0008201 GO:0004222 GO:0008270	GO:0032964 GO:0030574 GO:0030199 GO:0030198 GO:0001701 GO:1900748 GO:0016485 GO:0097435 GO:0010573	hsa:9508	PF17771 PF19236 PF05986 PF01562 PF01421 PF00090	
Q9UJ41	GO:0005829 GO:0005769 GO:0031901 GO:0005730 GO:0055037	GO:0003677 GO:0005085 GO:0031267 GO:0061630 GO:0008270	GO:0006897 GO:0050728 GO:0032715 GO:1900235 GO:0002686 GO:0043305 GO:0001933 GO:0046580 GO:0048261 GO:0006612 GO:0060368	hsa:27342	PF18151 PF02204 PF01754	
Q2M249	GO:0005911 GO:0060170 GO:0005794 GO:0000139 GO:0030660 GO:0016021 GO:0005887 GO:0097381 GO:0001917 GO:0060342 GO:0001750 GO:0042622 GO:0005886 GO:1990913 GO:0097225	GO:0005502 GO:0008020 GO:0004930 GO:0046872	GO:0016038 GO:0071482 GO:0050960 GO:0007186 GO:0045494 GO:0007602 GO:0007603 GO:0006468 GO:0018298 GO:0060041 GO:0016056 GO:0043052 GO:0007601	hsa:6010	PF00001 PF10413	
Q9Y3A8	GO:0005737 GO:0000177 GO:0005829 GO:0000178 GO:0000176 GO:0005730 GO:0005654 GO:0005634 GO:0035327	GO:0000175 GO:0003723	GO:0071034 GO:0045006 GO:0043928 GO:0000467 GO:0045190 GO:0071035 GO:0071038 GO:0071049 GO:0034427 GO:0071051 GO:0045830 GO:0006401 GO:0006396 GO:0006364 GO:0034475	hsa:51010	PF15985	
Q9UEU1	GO:0016235 GO:0044753 GO:0044754 GO:0005776 GO:0005737 GO:0005829 GO:0005783 GO:0070062 GO:0016234 GO:0043231 GO:0005770 GO:0097413 GO:0005739 GO:0005654 GO:0000932 GO:0000407 GO:0016605 GO:0030017 GO:0097225	GO:0019899 GO:0042802 GO:0035255 GO:0070530 GO:0019901 GO:0005080 GO:0004674 GO:0044877 GO:0030971 GO:0042169 GO:0043130 GO:0031625 GO:0008270	GO:0035973 GO:0006915 GO:0006914 GO:0000422 GO:0070342 GO:0030154 GO:0016197 GO:0007032 GO:0097009 GO:0002376 GO:0035556 GO:0016236 GO:0000423 GO:0031397 GO:0000122 GO:0043065 GO:1900273 GO:1903078 GO:0001934 GO:0045944 GO:0006606 GO:0008104 GO:1905719 GO:0043122 GO:0010821 GO:0061635 GO:0046578 GO:0002931 GO:0098780 GO:0061912 GO:0001659 GO:0006511	hsa:8878	PF00564 PF16577 PF00569	
Q99877	GO:0005829 GO:0070062 GO:0005654 GO:0000786 GO:0005634	GO:0003677 GO:0046982	GO:0006334	hsa:8341	PF00125	
Q9BQL0	GO:0005947 GO:0005759 GO:0005739 GO:0005730	GO:0003863 GO:0044877	GO:0009083 GO:0006629 GO:0051591 GO:0051384 GO:0007584	hsa:594	PF02779 PF02780	
Q9BWF5	GO:0031305 GO:0005743 GO:0005739 GO:0005654 GO:0005744	GO:0008320	GO:0030150 GO:0006626	hsa:10440	None	
Q8NB68	GO:0000785 GO:0005829 GO:0005654 GO:0005634	GO:0003682 GO:0003700 GO:0000981 GO:0001227 GO:0070888 GO:0000978 GO:0008270	GO:0048856 GO:0051216 GO:0030154 GO:0071230 GO:0071560 GO:0090103 GO:0048596 GO:0048704 GO:0030900 GO:0008285 GO:0045602 GO:0000122 GO:0045892 GO:0007389 GO:0045666 GO:0045944 GO:0010464 GO:0051150 GO:0033081 GO:0006357 GO:0017015 GO:0014823 GO:0031667 GO:0048752	hsa:6935	PF00096 PF05605	
Q8NIA4	GO:0005954 GO:0005737 GO:0005829 GO:0030666 GO:0016020 GO:0043005 GO:0005654 GO:0033017	GO:0005524 GO:0004723 GO:0005516 GO:0004683 GO:0042802 GO:0042803 GO:0106310 GO:0004712	GO:0030154 GO:0030073 GO:0007399 GO:0051924 GO:0010975 GO:0014733	hsa:818	PF08332 PF00069	
Q99608	GO:0042995 GO:0005813 GO:0005829 GO:0005654 GO:0005634 GO:0043204 GO:0032991	GO:0001228 GO:0043015 GO:1990841 GO:0000978	GO:0048675 GO:0007413 GO:0007417 GO:0071514 GO:0008347 GO:0048871 GO:0008285 GO:0043433 GO:0000122 GO:0001764 GO:0048011 GO:0090312 GO:0009791 GO:0040008 GO:0003016 GO:0019233	hsa:4692	PF01454	
Q14620	GO:0035867 GO:0070382 GO:0005576 GO:0005615 GO:0016942 GO:0042567 GO:0031093	GO:0008083 GO:0005179 GO:0005158 GO:0005159 GO:0005178	GO:0032148 GO:0035630 GO:0001775 GO:0008283 GO:1904646 GO:0070371 GO:0009441 GO:0048009 GO:0014896 GO:0007517 GO:0045445 GO:0051450 GO:0014904 GO:1902430 GO:0043066 GO:2001237 GO:0010629 GO:0032691 GO:0150079 GO:0060283 GO:0090201 GO:0034392 GO:0032720 GO:1905460 GO:0014065 GO:0048015 GO:0042104 GO:0070886 GO:0010613 GO:0061051 GO:0030335 GO:0008284 GO:0043388 GO:0050679 GO:0070374 GO:0048146 GO:0010628 GO:0046326 GO:0045725 GO:0045821 GO:0010560 GO:0043568 GO:0043410 GO:0045840 GO:0045669 GO:0050731 GO:0014068 GO:0050714 GO:0046579 GO:0014911 GO:0048661 GO:0045944 GO:2000679 GO:0045893 GO:1904075 GO:0042531 GO:1904707 GO:0043491 GO:0050821 GO:0030166 GO:0007265 GO:0010468 GO:0040014 GO:0009408 GO:0007165 GO:0014834 GO:0001501 GO:0042060	hsa:3479	PF00049	
Q96HD3	GO:0005829 GO:0005576 GO:1904813 GO:0016020 GO:0005654 GO:0005634 GO:0000932 GO:0022624 GO:0000502 GO:0008540 GO:0034774	GO:0005524 GO:0016887 GO:0042802 GO:0036402	GO:0043921 GO:1901800 GO:0045944 GO:0043161	hsa:5702	PF00004 PF17862 PF16450	
Q587I7	GO:0009897 GO:0005576 GO:0005887 GO:0016020 GO:0005886	GO:0019966 GO:0004908 GO:0004909 GO:0050135 GO:0061809 GO:0005161 GO:0002020 GO:0004888	GO:0007166 GO:0006955 GO:0006954 GO:0070498 GO:0032729 GO:2000661 GO:2000391 GO:2000556 GO:0050727 GO:0070555	hsa:3554	PF13895 PF18452 PF01582	
Q3MIW3	GO:0016324 GO:0005903 GO:0031526 GO:0009986 GO:0070062 GO:0016021 GO:0005886	GO:0030165 GO:0015386 GO:0015385	GO:0006811 GO:0071805 GO:0051453 GO:0098719	hsa:6550	PF00999	
Q14283	GO:0009986 GO:0070062 GO:0016020 GO:0005759 GO:0031966 GO:0042645 GO:0005753 GO:0005754 GO:0005739 GO:0005634 GO:0005886 GO:0045259 GO:0045261	GO:0043532 GO:0005524 GO:0042288 GO:0046933 GO:0046961	GO:0001525 GO:0006754 GO:0098761 GO:0006091 GO:0006629 GO:0042776 GO:0006933 GO:0001649 GO:0043536 GO:1902600 GO:0051453	hsa:506	PF00006 PF02874	
Q5VYR8	GO:0005737 GO:0005829 GO:0043197 GO:0098978 GO:0005794 GO:0005634 GO:0048471 GO:0005886 GO:0048787 GO:0098685 GO:0008021	GO:0001540	GO:0008088 GO:0007155 GO:0007268 GO:0014051 GO:0014047 GO:0001701 GO:0006886 GO:0007626 GO:0035264 GO:0007399 GO:0065003 GO:0010468 GO:2000300	hsa:320	PF00595 PF00640	
O60831	GO:0010008 GO:0016021 GO:0016020	None	GO:0015813 GO:0015031	hsa:11230	PF03208	
Q9UEW9	GO:0005768 GO:0005887 GO:0005886	GO:0038106 GO:0035472 GO:0008528 GO:0004964	GO:0007190 GO:0007189 GO:0071371 GO:0071373 GO:0050890 GO:0007186 GO:0007187 GO:0009755 GO:0042700 GO:0030539 GO:0008584 GO:0001541 GO:0022602 GO:0007200 GO:0032962	hsa:3973	PF00001 PF13306	
Q9UDA8	GO:0044297 GO:0005737 GO:0005856 GO:0005829 GO:0070062 GO:0001650 GO:0030027 GO:0043005 GO:0005654 GO:0005634 GO:0005886	GO:0036312 GO:0004725	GO:0001933 GO:0035335 GO:0006470 GO:0014066	hsa:5783	PF09380 PF00373 PF09379 PF00595 PF00102	
Q9UKE5	GO:0016324 GO:0005737 GO:0005856 GO:0005829 GO:0070062 GO:0098978 GO:0005654 GO:0005634 GO:0099092 GO:0098793 GO:0055037	GO:0005524 GO:0004672 GO:0106310 GO:0004674 GO:0004712	GO:0031532 GO:0007010 GO:0035556 GO:0000165 GO:0030033 GO:0048812 GO:0046330 GO:0001934 GO:0046777 GO:0072659 GO:0006468 GO:0048814 GO:0043408 GO:0016055	hsa:23043	PF00780 PF00069	
Q9NYA6	GO:0030118 GO:0016021 GO:0005887 GO:0005886 GO:0008076	GO:0005516 GO:0005251 GO:0005249	GO:0071805 GO:0034765	hsa:56479	PF00520 PF03520	
